20030203 014625000,1.467700,1.467200,0
20030203 014719000,1.467800,1.467300,0
20030203 014720000,1.467700,1.467200,0
20030203 014721000,1.467800,1.467300,0
20030203 014723000,1.467700,1.467200,0
20030203 014728000,1.467800,1.467300,0
20030203 014835000,1.467900,1.467400,0
20030203 014846000,1.468000,1.467500,0
20030203 014921000,1.468100,1.467600,0
20030203 014949000,1.468200,1.467700,0
20030203 014951000,1.468300,1.467800,0
20030203 015021000,1.468200,1.467700,0
20030203 015023000,1.468300,1.467800,0
20030203 015048000,1.468200,1.467700,0
20030203 015059000,1.468300,1.467800,0
20030203 015100000,1.468200,1.467700,0
20030203 015123000,1.468100,1.467600,0
20030203 015125000,1.468200,1.467700,0
20030203 015151000,1.468100,1.467600,0
20030203 015203000,1.468200,1.467700,0
20030203 015211000,1.468300,1.467800,0
20030203 015212000,1.468200,1.467700,0
20030203 015214000,1.468300,1.467800,0
20030203 015326000,1.468400,1.467900,0
20030203 015326000,1.468500,1.468000,0
20030203 015411000,1.468600,1.468100,0
20030203 015429000,1.468500,1.468000,0
20030203 015430000,1.468600,1.468100,0
20030203 015502000,1.468500,1.468000,0
20030203 015505000,1.468600,1.468100,0
20030203 015519000,1.468500,1.468000,0
20030203 015720000,1.468600,1.468100,0
20030203 015723000,1.468500,1.468000,0
20030203 015758000,1.468400,1.467900,0
20030203 015800000,1.468500,1.468000,0
20030203 015803000,1.468400,1.467900,0
20030203 015804000,1.468500,1.468000,0
20030203 015805000,1.468400,1.467900,0
20030203 015807000,1.468500,1.468000,0
20030203 015808000,1.468600,1.468100,0
20030203 015911000,1.468500,1.468000,0
20030203 015930000,1.468600,1.468100,0
20030203 015936000,1.468500,1.468000,0
20030203 020129000,1.468400,1.467900,0
20030203 020134000,1.468500,1.468000,0
20030203 020139000,1.468600,1.468100,0
20030203 020145000,1.468500,1.468000,0
20030203 020223000,1.468400,1.467900,0
20030203 020225000,1.468500,1.468000,0
20030203 020227000,1.468400,1.467900,0
20030203 020230000,1.468500,1.468000,0
20030203 020401000,1.468400,1.467900,0
20030203 020403000,1.468500,1.468000,0
20030203 020415000,1.468400,1.467900,0
20030203 020426000,1.468500,1.468000,0
20030203 020448000,1.468600,1.468100,0
20030203 020532000,1.468500,1.468000,0
20030203 020609000,1.468400,1.467900,0
20030203 020609000,1.468500,1.468000,0
20030203 020619000,1.468400,1.467900,0
20030203 020623000,1.468500,1.468000,0
20030203 020624000,1.468400,1.467900,0
20030203 020629000,1.468500,1.468000,0
20030203 020810000,1.468600,1.468100,0
20030203 020840000,1.468500,1.468000,0
20030203 020922000,1.468600,1.468100,0
20030203 020939000,1.468500,1.468000,0
20030203 020942000,1.468600,1.468100,0
20030203 020951000,1.468500,1.468000,0
20030203 021014000,1.468600,1.468100,0
20030203 021216000,1.468700,1.468200,0
20030203 021218000,1.468600,1.468100,0
20030203 021249000,1.468700,1.468200,0
20030203 021250000,1.468800,1.468300,0
20030203 021258000,1.468700,1.468200,0
20030203 021301000,1.468600,1.468100,0
20030203 021314000,1.468700,1.468200,0
20030203 021314000,1.468600,1.468100,0
20030203 021328000,1.468700,1.468200,0
